time,open,high,low,close,volume
1500666000,1.09988,1.10050,1.09874,1.09934,0.00
1500669600,1.09934,1.09971,1.09908,1.09944,0.00
1500673200,1.09944,1.09993,1.09943,1.09966,0.00
1500676800,1.09966,1.10066,1.09905,1.10021,0.00
1500680400,1.10021,1.10137,1.09978,1.10100,0.00
1500684000,1.10100,1.10131,1.10078,1.10086,0.00
1500687600,1.10086,1.10093,1.09904,1.09958,0.00
1500691200,1.09958,1.09966,1.09858,1.09903,0.00
1500694800,1.09903,1.09942,1.09845,1.09935,0.00
1500698400,1.09935,1.09958,1.09919,1.09946,0.00
1500702000,1.09946,1.09987,1.09913,1.09922,0.00
1500705600,1.09922,1.09927,1.09903,1.09914,0.00
1500709200,1.09914,1.09927,1.09837,1.09889,0.00
1500712800,1.09889,1.09941,1.09827,1.09834,0.00
1500716400,1.09834,1.09907,1.09792,1.09797,0.00
1500720000,1.09797,1.09891,1.09746,1.09866,0.00
1500723600,1.09866,1.09889,1.09826,1.09873,0.00
1500727200,1.09873,1.09876,1.09767,1.09785,0.00
1500730800,1.09785,1.09814,1.09761,1.09805,0.00
1500734400,1.09805,1.09822,1.09726,1.09757,0.00
1500738000,1.09757,1.09757,1.09720,1.09747,0.00
1500741600,1.09747,1.09770,1.09736,1.09736,0.00
1500745200,1.09736,1.09768,1.09722,1.09763,0.00
1500748800,1.09763,1.09774,1.09672,1.09681,0.00
1500752400,1.09681,1.09762,1.09676,1.09714,0.00
1500756000,1.09714,1.09780,1.09711,1.09775,0.00
1500759600,1.09775,1.09805,1.09754,1.09798,0.00
1500763200,1.09798,1.09807,1.09775,1.09802,0.00
1500766800,1.09802,1.09840,1.09789,1.09795,0.00
1500770400,1.09795,1.09809,1.09763,1.09787,0.00
1500774000,1.09787,1.09814,1.09717,1.09745,0.00
1500777600,1.09745,1.09751,1.09689,1.09693,0.00
1500781200,1.09693,1.09741,1.09681,1.09709,0.00
1500784800,1.09709,1.09759,1.09671,1.09732,0.00
1500788400,1.09732,1.09780,1.09726,1.09764,0.00
1500792000,1.09764,1.09774,1.09711,1.09726,0.00
1500795600,1.09726,1.09729,1.09685,1.09726,0.00
1500799200,1.09726,1.09756,1.09693,1.09735,0.00
1500802800,1.09735,1.09791,1.09708,1.09728,0.00
1500806400,1.09728,1.09774,1.09699,1.09772,0.00
1500810000,1.09772,1.09776,1.09653,1.09725,0.00
1500813600,1.09725,1.09755,1.09716,1.09735,0.00
1500817200,1.09735,1.09741,1.09701,1.09711,0.00
1500820800,1.09711,1.09768,1.09691,1.09767,0.00
1500824400,1.09767,1.09772,1.09698,1.09745,0.00
1500828000,1.09745,1.09776,1.09704,1.09730,0.00
1500831600,1.09730,1.09740,1.09585,1.09626,0.00
1500835200,1.09626,1.09685,1.09531,1.09565,0.00
1500838800,1.09565,1.09633,1.09512,1.09594,0.00
1500842400,1.09594,1.09614,1.09581,1.09604,0.00
1500846000,1.09604,1.09642,1.09565,1.09642,0.00
1500849600,1.09642,1.09657,1.09619,1.09636,0.00
1500853200,1.09636,1.09670,1.09553,1.09565,0.00
1500856800,1.09565,1.09566,1.09515,1.09546,0.00
1500860400,1.09546,1.09570,1.09525,1.09560,0.00
1500864000,1.09560,1.09710,1.09540,1.09668,0.00
1500867600,1.09668,1.09781,1.09577,1.09613,0.00
1500871200,1.09613,1.09634,1.09546,1.09595,0.00
1500874800,1.09595,1.09660,1.09587,1.09617,0.00
1500878400,1.09617,1.09655,1.09581,1.09645,0.00
1500882000,1.09645,1.09659,1.09609,1.09610,0.00
1500885600,1.09610,1.09632,1.09557,1.09585,0.00
1500889200,1.09585,1.09607,1.09459,1.09499,0.00
1500892800,1.09499,1.09570,1.09457,1.09472,0.00
1500896400,1.09472,1.09497,1.09407,1.09414,0.00
1500900000,1.09414,1.09486,1.09327,1.09356,0.00
1500903600,1.09356,1.09435,1.09353,1.09391,0.00
1500907200,1.09391,1.09400,1.09332,1.09342,0.00
1500910800,1.09342,1.09389,1.09300,1.09387,0.00
1500914400,1.09387,1.09410,1.09322,1.09390,0.00
1500918000,1.09390,1.09433,1.09339,1.09356,0.00
1500921600,1.09356,1.09510,1.09339,1.09454,0.00
1500925200,1.09454,1.09475,1.09400,1.09432,0.00
1500928800,1.09432,1.09436,1.09346,1.09412,0.00
1500932400,1.09412,1.09427,1.09404,1.09408,0.00
1500936000,1.09408,1.09468,1.09400,1.09438,0.00
1500939600,1.09438,1.09446,1.09324,1.09380,0.00
1500943200,1.09380,1.09421,1.09352,1.09418,0.00
1500946800,1.09418,1.09450,1.09387,1.09404,0.00
1500950400,1.09404,1.09518,1.09395,1.09477,0.00
1500954000,1.09477,1.09625,1.09441,1.09565,0.00
1500957600,1.09565,1.09568,1.09468,1.09474,0.00
1500961200,1.09474,1.09610,1.09416,1.09516,0.00
1500964800,1.09516,1.09517,1.09462,1.09489,0.00
1500968400,1.09489,1.09524,1.09466,1.09478,0.00
1500972000,1.09478,1.09486,1.09420,1.09437,0.00
1500975600,1.09437,1.09529,1.09428,1.09510,0.00
1500979200,1.09510,1.09522,1.09508,1.09513,0.00
1500982800,1.09513,1.09524,1.09409,1.09436,0.00
1500986400,1.09436,1.09484,1.09354,1.09389,0.00
1500990000,1.09389,1.09424,1.09375,1.09383,0.00
1500993600,1.09383,1.09416,1.09276,1.09299,0.00
1500997200,1.09299,1.09332,1.09256,1.09262,0.00
1501000800,1.09262,1.09292,1.09244,1.09254,0.00
1501004400,1.09254,1.09332,1.09216,1.09231,0.00
1501008000,1.09231,1.09270,1.09157,1.09192,0.00
1501011600,1.09192,1.09227,1.09066,1.09114,0.00
1501015200,1.09114,1.09131,1.09073,1.09083,0.00
1501018800,1.09083,1.09088,1.08995,1.09001,0.00
1501022400,1.09001,1.09084,1.08910,1.09066,0.00
1501026000,1.09066,1.09067,1.08953,1.08985,0.00
1501029600,1.08985,1.09068,1.08962,1.09044,0.00
1501033200,1.09044,1.09066,1.08945,1.09006,0.00
1501036800,1.09006,1.09108,1.08998,1.09093,0.00
1501040400,1.09093,1.09163,1.09063,1.09140,0.00
1501044000,1.09140,1.09162,1.09054,1.09060,0.00
1501047600,1.09060,1.09108,1.09030,1.09079,0.00
1501051200,1.09079,1.09153,1.09058,1.09086,0.00
1501054800,1.09086,1.09132,1.09063,1.09131,0.00
1501058400,1.09131,1.09226,1.09094,1.09222,0.00
1501062000,1.09222,1.09240,1.09153,1.09180,0.00
1501065600,1.09180,1.09213,1.09123,1.09143,0.00
1501069200,1.09143,1.09143,1.09046,1.09104,0.00
1501072800,1.09104,1.09149,1.09082,1.09121,0.00
1501076400,1.09121,1.09161,1.09103,1.09125,0.00
1501080000,1.09125,1.09170,1.09082,1.09168,0.00
1501083600,1.09168,1.09174,1.09121,1.09159,0.00
1501087200,1.09159,1.09205,1.09089,1.09128,0.00
1501090800,1.09128,1.09215,1.09127,1.09150,0.00
1501094400,1.09150,1.09202,1.09109,1.09131,0.00
1501098000,1.09131,1.09158,1.09071,1.09103,0.00
1501101600,1.09103,1.09146,1.09038,1.09069,0.00
1501105200,1.09069,1.09114,1.08943,1.08990,0.00
1501108800,1.08990,1.09010,1.08928,1.08965,0.00
1501112400,1.08965,1.08991,1.08952,1.08990,0.00
1501116000,1.08990,1.09038,1.08961,1.08968,0.00
1501119600,1.08968,1.09070,1.08948,1.08993,0.00
1501123200,1.08993,1.09005,1.08874,1.08885,0.00
1501126800,1.08885,1.08901,1.08822,1.08853,0.00
1501130400,1.08853,1.08929,1.08845,1.08883,0.00
1501134000,1.08883,1.08921,1.08879,1.08905,0.00
1501137600,1.08905,1.09015,1.08891,1.09003,0.00
1501141200,1.09003,1.09056,1.08855,1.08866,0.00
1501144800,1.08866,1.08906,1.08771,1.08808,0.00
1501148400,1.08808,1.08858,1.08796,1.08815,0.00
1501152000,1.08815,1.08850,1.08754,1.08785,0.00
1501155600,1.08785,1.08802,1.08666,1.08680,0.00
1501159200,1.08680,1.08793,1.08618,1.08783,0.00
1501162800,1.08783,1.08785,1.08732,1.08743,0.00
1501166400,1.08743,1.08852,1.08733,1.08793,0.00
1501170000,1.08793,1.08889,1.08737,1.08843,0.00
1501173600,1.08843,1.08876,1.08773,1.08824,0.00
1501177200,1.08824,1.08907,1.08800,1.08885,0.00
1501180800,1.08885,1.08929,1.08818,1.08847,0.00
1501184400,1.08847,1.08848,1.08814,1.08831,0.00
1501188000,1.08831,1.08838,1.08782,1.08813,0.00
1501191600,1.08813,1.08825,1.08810,1.08817,0.00
1501195200,1.08817,1.08841,1.08725,1.08781,0.00
1501198800,1.08781,1.08818,1.08726,1.08752,0.00
1501202400,1.08752,1.08775,1.08602,1.08621,0.00
1501206000,1.08621,1.08667,1.08607,1.08661,0.00
1501209600,1.08661,1.08721,1.08639,1.08694,0.00
1501213200,1.08694,1.08699,1.08631,1.08634,0.00
1501216800,1.08634,1.08666,1.08607,1.08644,0.00
1501220400,1.08644,1.08738,1.08623,1.08691,0.00
1501224000,1.08691,1.08722,1.08673,1.08702,0.00
1501227600,1.08702,1.08740,1.08619,1.08670,0.00
1501231200,1.08670,1.08772,1.08661,1.08770,0.00
1501234800,1.08770,1.08793,1.08752,1.08793,0.00
1501238400,1.08793,1.08798,1.08735,1.08788,0.00
1501242000,1.08788,1.08799,1.08761,1.08797,0.00
1501245600,1.08797,1.08815,1.08795,1.08806,0.00
1501249200,1.08806,1.08807,1.08712,1.08746,0.00
1501252800,1.08746,1.08793,1.08719,1.08758,0.00
1501256400,1.08758,1.08805,1.08755,1.08797,0.00
1501260000,1.08797,1.08878,1.08764,1.08819,0.00
1501263600,1.08819,1.08829,1.08810,1.08813,0.00
1501267200,1.08813,1.08817,1.08750,1.08764,0.00
1501270800,1.08764,1.08774,1.08705,1.08712,0.00
1501274400,1.08712,1.08793,1.08690,1.08773,0.00
1501278000,1.08773,1.08815,1.08745,1.08790,0.00
1501281600,1.08790,1.08876,1.08685,1.08718,0.00
1501285200,1.08718,1.08729,1.08700,1.08709,0.00
1501288800,1.08709,1.08765,1.08651,1.08681,0.00
1501292400,1.08681,1.08684,1.08592,1.08612,0.00
1501296000,1.08612,1.08619,1.08562,1.08579,0.00
1501299600,1.08579,1.08639,1.08573,1.08627,0.00
1501303200,1.08627,1.08647,1.08550,1.08562,0.00
1501306800,1.08562,1.08594,1.08557,1.08584,0.00
1501310400,1.08584,1.08608,1.08544,1.08596,0.00
1501314000,1.08596,1.08659,1.08561,1.08644,0.00
1501317600,1.08644,1.08664,1.08583,1.08591,0.00
1501321200,1.08591,1.08641,1.08555,1.08614,0.00
1501324800,1.08614,1.08676,1.08600,1.08616,0.00
1501328400,1.08616,1.08638,1.08472,1.08488,0.00
1501332000,1.08488,1.08498,1.08447,1.08459,0.00
1501335600,1.08459,1.08504,1.08394,1.08430,0.00
1501339200,1.08430,1.08468,1.08326,1.08375,0.00
1501342800,1.08375,1.08421,1.08268,1.08335,0.00
1501346400,1.08335,1.08403,1.08331,1.08365,0.00
1501350000,1.08365,1.08416,1.08333,1.08358,0.00
1501353600,1.08358,1.08377,1.08348,1.08356,0.00
1501357200,1.08356,1.08357,1.08313,1.08316,0.00
1501360800,1.08316,1.08390,1.08302,1.08362,0.00
1501364400,1.08362,1.08384,1.08356,1.08379,0.00
1501368000,1.08379,1.08400,1.08355,1.08380,0.00
1501371600,1.08380,1.08436,1.08345,1.08403,0.00
1501375200,1.08403,1.08454,1.08394,1.08415,0.00
1501378800,1.08415,1.08448,1.08380,1.08425,0.00
1501382400,1.08425,1.08446,1.08390,1.08408,0.00
1501386000,1.08408,1.08430,1.08352,1.08360,0.00
1501389600,1.08360,1.08377,1.08338,1.08363,0.00
1501393200,1.08363,1.08396,1.08331,1.08381,0.00
1501396800,1.08381,1.08389,1.08343,1.08375,0.00
1501400400,1.08375,1.08443,1.08374,1.08418,0.00
1501404000,1.08418,1.08442,1.08417,1.08426,0.00
1501407600,1.08426,1.08522,1.08423,1.08472,0.00
1501411200,1.08472,1.08521,1.08462,1.08495,0.00
1501414800,1.08495,1.08522,1.08393,1.08440,0.00
1501418400,1.08440,1.08557,1.08435,1.08531,0.00
1501422000,1.08531,1.08588,1.08503,1.08535,0.00
1501425600,1.08535,1.08553,1.08471,1.08479,0.00
1501429200,1.08479,1.08483,1.08426,1.08430,0.00
1501432800,1.08430,1.08478,1.08349,1.08390,0.00
1501436400,1.08390,1.08402,1.08322,1.08328,0.00
1501440000,1.08328,1.08369,1.08297,1.08350,0.00
1501443600,1.08350,1.08371,1.08304,1.08319,0.00
1501447200,1.08319,1.08342,1.08279,1.08297,0.00
1501450800,1.08297,1.08377,1.08273,1.08350,0.00
1501454400,1.08350,1.08406,1.08343,1.08390,0.00
1501458000,1.08390,1.08399,1.08280,1.08300,0.00
1501461600,1.08300,1.08338,1.08260,1.08322,0.00
1501465200,1.08322,1.08332,1.08257,1.08273,0.00
1501468800,1.08273,1.08317,1.08271,1.08282,0.00
1501472400,1.08282,1.08347,1.08178,1.08199,0.00
1501476000,1.08199,1.08216,1.08093,1.08136,0.00
1501479600,1.08136,1.08148,1.08054,1.08067,0.00
1501483200,1.08067,1.08131,1.08059,1.08117,0.00
1501486800,1.08117,1.08190,1.08105,1.08157,0.00
1501490400,1.08157,1.08187,1.08085,1.08138,0.00
1501494000,1.08138,1.08225,1.08110,1.08172,0.00
1501497600,1.08172,1.08249,1.08139,1.08216,0.00
1501501200,1.08216,1.08266,1.08197,1.08215,0.00
1501504800,1.08215,1.08280,1.08199,1.08260,0.00
1501508400,1.08260,1.08275,1.08163,1.08194,0.00
1501512000,1.08194,1.08215,1.08143,1.08206,0.00
1501515600,1.08206,1.08299,1.08166,1.08272,0.00
1501519200,1.08272,1.08273,1.08243,1.08243,0.00
1501522800,1.08243,1.08332,1.08230,1.08298,0.00
1501526400,1.08298,1.08350,1.08292,1.08326,0.00
1501530000,1.08326,1.08399,1.08292,1.08378,0.00
1501533600,1.08378,1.08439,1.08365,1.08397,0.00
1501537200,1.08397,1.08418,1.08375,1.08407,0.00
1501540800,1.08407,1.08451,1.08346,1.08397,0.00
1501544400,1.08397,1.08417,1.08308,1.08342,0.00
1501548000,1.08342,1.08394,1.08296,1.08373,0.00
1501551600,1.08373,1.08404,1.08333,1.08359,0.00
1501555200,1.08359,1.08410,1.08321,1.08400,0.00
1501558800,1.08400,1.08481,1.08359,1.08464,0.00
1501562400,1.08464,1.08547,1.08449,1.08504,0.00
1501566000,1.08504,1.08523,1.08424,1.08449,0.00
1501569600,1.08449,1.08471,1.08411,1.08420,0.00
1501573200,1.08420,1.08486,1.08409,1.08453,0.00
1501576800,1.08453,1.08475,1.08402,1.08459,0.00
1501580400,1.08459,1.08547,1.08428,1.08505,0.00
1501584000,1.08505,1.08613,1.08479,1.08560,0.00
1501587600,1.08560,1.08574,1.08544,1.08572,0.00
1501591200,1.08572,1.08585,1.08527,1.08552,0.00
1501594800,1.08552,1.08559,1.08462,1.08479,0.00
1501598400,1.08479,1.08491,1.08423,1.08433,0.00
1501602000,1.08433,1.08456,1.08393,1.08402,0.00
1501605600,1.08402,1.08436,1.08376,1.08403,0.00
1501609200,1.08403,1.08415,1.08364,1.08395,0.00
1501612800,1.08395,1.08446,1.08313,1.08421,0.00
1501616400,1.08421,1.08445,1.08370,1.08376,0.00
1501620000,1.08376,1.08401,1.08278,1.08332,0.00
1501623600,1.08332,1.08337,1.08299,1.08315,0.00
1501627200,1.08315,1.08359,1.08288,1.08316,0.00
1501630800,1.08316,1.08362,1.08238,1.08273,0.00
1501634400,1.08273,1.08318,1.08271,1.08298,0.00
1501638000,1.08298,1.08312,1.08251,1.08260,0.00
1501641600,1.08260,1.08288,1.08144,1.08150,0.00
1501645200,1.08150,1.08210,1.08145,1.08206,0.00
1501648800,1.08206,1.08275,1.08197,1.08263,0.00
1501652400,1.08263,1.08431,1.08258,1.08425,0.00
1501656000,1.08425,1.08538,1.08394,1.08514,0.00
1501659600,1.08514,1.08530,1.08425,1.08444,0.00
1501663200,1.08444,1.08523,1.08414,1.08483,0.00
1501666800,1.08483,1.08547,1.08482,1.08544,0.00
1501670400,1.08544,1.08590,1.08525,1.08579,0.00
1501674000,1.08579,1.08585,1.08490,1.08527,0.00
1501677600,1.08527,1.08576,1.08524,1.08560,0.00
1501681200,1.08560,1.08623,1.08534,1.08577,0.00
1501684800,1.08577,1.08580,1.08521,1.08555,0.00
1501688400,1.08555,1.08591,1.08515,1.08519,0.00
1501692000,1.08519,1.08538,1.08481,1.08522,0.00
1501695600,1.08522,1.08555,1.08491,1.08553,0.00
1501699200,1.08553,1.08564,1.08533,1.08544,0.00
1501702800,1.08544,1.08579,1.08537,1.08543,0.00
1501706400,1.08543,1.08610,1.08516,1.08608,0.00
1501710000,1.08608,1.08701,1.08544,1.08645,0.00
1501713600,1.08645,1.08652,1.08639,1.08647,0.00
1501717200,1.08647,1.08651,1.08562,1.08604,0.00
1501720800,1.08604,1.08665,1.08599,1.08616,0.00
1501724400,1.08616,1.08684,1.08601,1.08631,0.00
1501728000,1.08631,1.08719,1.08586,1.08672,0.00
